Datetime,open_time,Open,High,Low,Close,Volume
2024-03-01 08:45:00,1709253900000,0.11898,0.1197,0.1186,0.11952,32065092.0
2024-03-01 09:00:00,1709254800000,0.11952,0.1196,0.11795,0.11909,44740993.0
2024-03-01 09:15:00,1709255700000,0.11906,0.12062,0.11892,0.12052,37173818.0
2024-03-01 09:30:00,1709256600000,0.12053,0.12073,0.11848,0.12064,74198709.0
2024-03-01 09:45:00,1709257500000,0.12064,0.12133,0.11998,0.12125,47137031.0
2024-03-01 10:00:00,1709258400000,0.12123,0.12124,0.11923,0.11971,40741315.0
2024-03-01 10:15:00,1709259300000,0.1197,0.12079,0.11927,0.12045,38309663.0
2024-03-01 10:30:00,1709260200000,0.12047,0.12193,0.12011,0.12167,44199703.0
2024-03-01 10:45:00,1709261100000,0.12167,0.12167,0.12033,0.12145,31915021.0
2024-03-01 11:00:00,1709262000000,0.12142,0.12158,0.1199,0.12011,42082381.0
2024-03-01 11:15:00,1709262900000,0.12012,0.12038,0.11895,0.11946,34416750.0
2024-03-01 11:30:00,1709263800000,0.11945,0.11993,0.11889,0.11973,24269668.0
2024-03-01 11:45:00,1709264700000,0.11974,0.12048,0.11948,0.11956,18503891.0
2024-03-01 12:00:00,1709265600000,0.11956,0.12071,0.11949,0.12045,24753312.0
2024-03-01 12:15:00,1709266500000,0.12044,0.12085,0.12022,0.12064,21661492.0
2024-03-01 12:30:00,1709267400000,0.12064,0.12071,0.11988,0.12028,19813408.0
2024-03-01 12:45:00,1709268300000,0.12027,0.12156,0.12012,0.12149,42635717.0
2024-03-01 13:00:00,1709269200000,0.12149,0.12201,0.12076,0.12115,39677141.0
2024-03-01 13:15:00,1709270100000,0.12115,0.12116,0.12064,0.12079,18307759.0
2024-03-01 13:30:00,1709271000000,0.12079,0.12115,0.12031,0.12097,23590627.0
2024-03-01 13:45:00,1709271900000,0.12095,0.12116,0.1202,0.12025,19874868.0
2024-03-01 14:00:00,1709272800000,0.12025,0.12065,0.11991,0.11995,49949355.0
2024-03-01 14:15:00,1709273700000,0.11995,0.12189,0.11992,0.12148,54032904.0
2024-03-01 14:30:00,1709274600000,0.12148,0.12148,0.12011,0.12073,22738469.0
2024-03-01 14:45:00,1709275500000,0.12073,0.12146,0.1202,0.12088,20502441.0
2024-03-01 15:00:00,1709276400000,0.12088,0.12153,0.12066,0.12152,19090087.0
2024-03-01 15:15:00,1709277300000,0.12152,0.12222,0.11866,0.11894,114297172.0
2024-03-01 15:30:00,1709278200000,0.11894,0.11952,0.11792,0.11829,117522542.0
2024-03-01 15:45:00,1709279100000,0.11829,0.11899,0.11819,0.11831,39997808.0
2024-03-01 16:00:00,1709280000000,0.11831,0.11939,0.11817,0.11903,26149242.0
2024-03-01 16:15:00,1709280900000,0.11902,0.12045,0.11896,0.12012,31512356.0
2024-03-01 16:30:00,1709281800000,0.12011,0.122,0.11976,0.12197,39512373.0
2024-03-01 16:45:00,1709282700000,0.12196,0.12328,0.12096,0.12134,62478886.0
2024-03-01 17:00:00,1709283600000,0.12134,0.12273,0.1211,0.12218,53259378.0
2024-03-01 17:15:00,1709284500000,0.1222,0.12331,0.122,0.12276,67711047.0
2024-03-01 17:30:00,1709285400000,0.12275,0.12367,0.12218,0.12298,66990046.0
2024-03-01 17:45:00,1709286300000,0.12298,0.12298,0.12224,0.12231,18319869.0
2024-03-01 18:00:00,1709287200000,0.1223,0.12244,0.12128,0.12132,19983117.0
2024-03-01 18:15:00,1709288100000,0.12132,0.12167,0.12064,0.12108,34935138.0
2024-03-01 18:30:00,1709289000000,0.12109,0.12115,0.12049,0.12076,17609826.0
2024-03-01 18:45:00,1709289900000,0.12076,0.12158,0.12061,0.12098,17872874.0
2024-03-01 19:00:00,1709290800000,0.12097,0.12188,0.12092,0.12165,18504026.0
2024-03-01 19:15:00,1709291700000,0.12166,0.12177,0.12101,0.12139,16572867.0
2024-03-01 19:30:00,1709292600000,0.12139,0.12154,0.12055,0.12139,18708411.0
2024-03-01 19:45:00,1709293500000,0.12138,0.12183,0.12081,0.12145,17497974.0
2024-03-01 20:00:00,1709294400000,0.12144,0.12213,0.12115,0.12194,16584561.0
2024-03-01 20:15:00,1709295300000,0.12195,0.12317,0.12189,0.1227,36567234.0
2024-03-01 20:30:00,1709296200000,0.1227,0.12331,0.12246,0.12318,32323476.0
2024-03-01 20:45:00,1709297100000,0.12317,0.12365,0.12165,0.12211,33742998.0
2024-03-01 21:00:00,1709298000000,0.1221,0.12282,0.12186,0.12228,18367319.0
2024-03-01 21:15:00,1709298900000,0.12228,0.12397,0.12222,0.12349,55779655.0
2024-03-01 21:30:00,1709299800000,0.12352,0.12378,0.12286,0.12363,34955994.0
2024-03-01 21:45:00,1709300700000,0.12364,0.12774,0.1235,0.12639,148823200.0
2024-03-01 22:00:00,1709301600000,0.12636,0.12823,0.12582,0.12713,143271499.0
2024-03-01 22:15:00,1709302500000,0.12712,0.12994,0.12591,0.12914,136090720.0
2024-03-01 22:30:00,1709303400000,0.12911,0.12999,0.1246,0.12616,202463106.0
2024-03-01 22:45:00,1709304300000,0.12617,0.12618,0.12423,0.1256,78423038.0
2024-03-01 23:00:00,1709305200000,0.12561,0.12683,0.1247,0.12524,72944698.0
2024-03-01 23:15:00,1709306100000,0.12524,0.12534,0.12391,0.12453,52623106.0
2024-03-01 23:30:00,1709307000000,0.12452,0.12575,0.12351,0.12522,61814459.0
2024-03-01 23:45:00,1709307900000,0.12522,0.12543,0.12368,0.12426,62713220.0
2024-03-02 00:00:00,1709308800000,0.12428,0.12925,0.12422,0.12796,135596220.0
2024-03-02 00:15:00,1709309700000,0.12797,0.13015,0.12509,0.12768,188471565.0
2024-03-02 00:30:00,1709310600000,0.12767,0.1298,0.12614,0.12915,123123603.0
2024-03-02 00:45:00,1709311500000,0.12917,0.12999,0.12834,0.12872,143054222.0
2024-03-02 01:00:00,1709312400000,0.12873,0.13178,0.12873,0.13162,165187188.0
2024-03-02 01:15:00,1709313300000,0.13163,0.13265,0.13027,0.1306,128066319.0
2024-03-02 01:30:00,1709314200000,0.13061,0.133,0.1304,0.13293,82691760.0
2024-03-02 01:45:00,1709315100000,0.13292,0.13344,0.13131,0.13182,82043061.0
2024-03-02 02:00:00,1709316000000,0.13182,0.13409,0.13091,0.13398,109011493.0
2024-03-02 02:15:00,1709316900000,0.13399,0.13933,0.13346,0.13702,270310593.0
2024-03-02 02:30:00,1709317800000,0.13702,0.13792,0.135,0.13598,156389483.0
2024-03-02 02:45:00,1709318700000,0.13599,0.136,0.13397,0.13467,90170751.0
2024-03-02 03:00:00,1709319600000,0.13467,0.13551,0.13318,0.1332,100207572.0
2024-03-02 03:15:00,1709320500000,0.13319,0.13432,0.13304,0.13387,41575200.0
2024-03-02 03:30:00,1709321400000,0.13386,0.13609,0.13377,0.13537,62116480.0
2024-03-02 03:45:00,1709322300000,0.13537,0.13591,0.1343,0.13559,68039127.0
2024-03-02 04:00:00,1709323200000,0.1356,0.13776,0.13553,0.13722,89016672.0
2024-03-02 04:15:00,1709324100000,0.13727,0.13764,0.13608,0.13751,64536010.0
2024-03-02 04:30:00,1709325000000,0.13751,0.1392,0.13597,0.13914,129193671.0
2024-03-02 04:45:00,1709325900000,0.13914,0.13999,0.13694,0.13961,109516120.0
2024-03-02 05:00:00,1709326800000,0.13962,0.13969,0.13518,0.13598,99010315.0
2024-03-02 05:15:00,1709327700000,0.136,0.13967,0.13599,0.1396,80313485.0
2024-03-02 05:30:00,1709328600000,0.1396,0.14084,0.1372,0.13898,134432262.0
2024-03-02 05:45:00,1709329500000,0.13899,0.141,0.13776,0.14092,123091658.0
2024-03-02 06:00:00,1709330400000,0.14092,0.1438,0.14019,0.14257,191840202.0
2024-03-02 06:15:00,1709331300000,0.14258,0.14561,0.14133,0.14174,162519047.0
2024-03-02 06:30:00,1709332200000,0.14171,0.14472,0.14142,0.14206,66014129.0
2024-03-02 06:45:00,1709333100000,0.14206,0.14211,0.1388,0.1397,83152247.0
2024-03-02 07:00:00,1709334000000,0.1397,0.14269,0.13943,0.14197,103588000.0
2024-03-02 07:15:00,1709334900000,0.14196,0.14216,0.14029,0.14138,62856779.0
2024-03-02 07:30:00,1709335800000,0.14139,0.14273,0.13652,0.13838,155346212.0
2024-03-02 07:45:00,1709336700000,0.13839,0.13995,0.13839,0.13934,60977353.0
2024-03-02 08:00:00,1709337600000,0.13934,0.14308,0.13801,0.14171,122022431.0
2024-03-02 08:15:00,1709338500000,0.1417,0.14488,0.1415,0.14431,112580568.0
2024-03-02 08:30:00,1709339400000,0.14433,0.15,0.14369,0.14731,202967570.0
2024-03-02 08:45:00,1709340300000,0.14731,0.15,0.145,0.14656,165569913.0
2024-03-02 09:00:00,1709341200000,0.14656,0.14673,0.14351,0.14369,114797158.0
2024-03-02 09:15:00,1709342100000,0.14369,0.14447,0.13963,0.14088,134440313.0
2024-03-02 09:30:00,1709343000000,0.14088,0.143,0.13991,0.1415,91318023.0
2024-03-02 09:45:00,1709343900000,0.1415,0.14287,0.1414,0.14208,51392879.0
2024-03-02 10:00:00,1709344800000,0.14208,0.14379,0.142,0.14228,62272870.0
2024-03-02 10:15:00,1709345700000,0.14228,0.14323,0.14105,0.14173,46664782.0
2024-03-02 10:30:00,1709346600000,0.14174,0.14317,0.14,0.14012,58819397.0
2024-03-02 10:45:00,1709347500000,0.14013,0.14091,0.13951,0.14016,54834114.0
2024-03-02 11:00:00,1709348400000,0.14016,0.14158,0.13991,0.14095,49215625.0
2024-03-02 11:15:00,1709349300000,0.14094,0.14227,0.14092,0.14203,40548036.0
2024-03-02 11:30:00,1709350200000,0.14203,0.14324,0.14148,0.1418,47482995.0
2024-03-02 11:45:00,1709351100000,0.14179,0.14179,0.14061,0.14111,31503187.0
2024-03-02 12:00:00,1709352000000,0.14111,0.14161,0.13981,0.14057,54042291.0
2024-03-02 12:15:00,1709352900000,0.14058,0.14201,0.14002,0.14194,44173257.0
2024-03-02 12:30:00,1709353800000,0.14193,0.14294,0.14156,0.14269,41759084.0
2024-03-02 12:45:00,1709354700000,0.14268,0.14325,0.14193,0.14299,37148590.0
2024-03-02 13:00:00,1709355600000,0.143,0.14303,0.14086,0.14114,40532008.0
2024-03-02 13:15:00,1709356500000,0.14113,0.14115,0.13904,0.14021,58237668.0
2024-03-02 13:30:00,1709357400000,0.14021,0.14136,0.1391,0.14085,43554762.0
2024-03-02 13:45:00,1709358300000,0.14087,0.14247,0.14073,0.14232,43359454.0
2024-03-02 14:00:00,1709359200000,0.14232,0.14283,0.14165,0.14257,36581854.0
2024-03-02 14:15:00,1709360100000,0.14256,0.14294,0.14143,0.14215,32384020.0
2024-03-02 14:30:00,1709361000000,0.14214,0.14214,0.14061,0.14094,27675789.0
2024-03-02 14:45:00,1709361900000,0.14094,0.14286,0.14094,0.14277,29534775.0
2024-03-02 15:00:00,1709362800000,0.14277,0.14516,0.14208,0.14514,90012370.0
2024-03-02 15:15:00,1709363700000,0.14514,0.1453,0.14308,0.14334,65730913.0
2024-03-02 15:30:00,1709364600000,0.14331,0.14647,0.14273,0.1462,95143881.0
2024-03-02 15:45:00,1709365500000,0.1462,0.14778,0.14479,0.1468,113715140.0
2024-03-02 16:00:00,1709366400000,0.1468,0.14859,0.14542,0.14699,115944619.0
2024-03-02 16:15:00,1709367300000,0.14699,0.1499,0.14298,0.14478,148014469.0
2024-03-02 16:30:00,1709368200000,0.14474,0.14672,0.14399,0.14666,63354067.0
2024-03-02 16:45:00,1709369100000,0.14664,0.151,0.14659,0.14699,187291470.0
2024-03-02 17:00:00,1709370000000,0.14698,0.14784,0.14333,0.1447,88138031.0
2024-03-02 17:15:00,1709370900000,0.1447,0.14471,0.14129,0.14173,99730367.0
2024-03-02 17:30:00,1709371800000,0.14173,0.14222,0.14002,0.14194,81963472.0
2024-03-02 17:45:00,1709372700000,0.14196,0.14295,0.1416,0.14235,47055741.0
2024-03-02 18:00:00,1709373600000,0.14235,0.14431,0.14165,0.14381,52035165.0
2024-03-02 18:15:00,1709374500000,0.1438,0.145,0.14305,0.14381,49271791.0
2024-03-02 18:30:00,1709375400000,0.14382,0.14457,0.14381,0.14414,40909282.0
2024-03-02 18:45:00,1709376300000,0.14413,0.14421,0.14111,0.14167,82683893.0
2024-03-02 19:00:00,1709377200000,0.14166,0.14388,0.14158,0.14254,53019634.0
2024-03-02 19:15:00,1709378100000,0.14254,0.14358,0.14193,0.14304,33019851.0
2024-03-02 19:30:00,1709379000000,0.14304,0.14317,0.14196,0.1421,30890801.0
2024-03-02 19:45:00,1709379900000,0.1421,0.14238,0.14045,0.14138,45653797.0
2024-03-02 20:00:00,1709380800000,0.14138,0.14289,0.14111,0.14229,42424393.0
2024-03-02 20:15:00,1709381700000,0.14229,0.14358,0.1413,0.14272,51485617.0
2024-03-02 20:30:00,1709382600000,0.14273,0.14315,0.14205,0.14312,37338584.0
2024-03-02 20:45:00,1709383500000,0.14311,0.14393,0.14247,0.14338,37002077.0
2024-03-02 21:00:00,1709384400000,0.14335,0.14335,0.14113,0.14177,40903273.0
2024-03-02 21:15:00,1709385300000,0.14176,0.14222,0.14119,0.14156,24564384.0
2024-03-02 21:30:00,1709386200000,0.14156,0.14258,0.14122,0.1423,34230554.0
2024-03-02 21:45:00,1709387100000,0.1423,0.14251,0.14021,0.14073,37176460.0
2024-03-02 22:00:00,1709388000000,0.14072,0.14106,0.13871,0.13919,82966279.0
2024-03-02 22:15:00,1709388900000,0.13919,0.1406,0.13579,0.13668,125406889.0
2024-03-02 22:30:00,1709389800000,0.13667,0.13846,0.13655,0.1371,74274520.0
2024-03-02 22:45:00,1709390700000,0.13712,0.13893,0.13702,0.13871,38192819.0
2024-03-02 23:00:00,1709391600000,0.13871,0.13966,0.13801,0.13952,31366848.0
2024-03-02 23:15:00,1709392500000,0.13953,0.13963,0.13736,0.13833,29147328.0
2024-03-02 23:30:00,1709393400000,0.13833,0.13873,0.13703,0.13777,33652255.0
2024-03-02 23:45:00,1709394300000,0.13778,0.13841,0.1369,0.13751,29860221.0
2024-03-03 00:00:00,1709395200000,0.13754,0.13956,0.13731,0.13932,48328243.0
2024-03-03 00:15:00,1709396100000,0.13932,0.13932,0.13801,0.13867,27123747.0
2024-03-03 00:30:00,1709397000000,0.13867,0.13913,0.13676,0.13729,45611059.0
2024-03-03 00:45:00,1709397900000,0.13729,0.13892,0.13615,0.13884,40912432.0
2024-03-03 01:00:00,1709398800000,0.13883,0.13941,0.13834,0.13922,24474113.0
2024-03-03 01:15:00,1709399700000,0.13922,0.13929,0.13751,0.13881,33649744.0
2024-03-03 01:30:00,1709400600000,0.1388,0.13948,0.13859,0.13948,21677343.0
2024-03-03 01:45:00,1709401500000,0.13948,0.14031,0.139,0.13908,35645189.0
2024-03-03 02:00:00,1709402400000,0.13908,0.14031,0.13899,0.14028,22360452.0
2024-03-03 02:15:00,1709403300000,0.14027,0.14212,0.14006,0.14157,58069925.0
2024-03-03 02:30:00,1709404200000,0.14156,0.1426,0.1404,0.14213,44639346.0
2024-03-03 02:45:00,1709405100000,0.14213,0.1429,0.14067,0.14253,54115914.0
2024-03-03 03:00:00,1709406000000,0.14253,0.14299,0.14149,0.1418,47548302.0
2024-03-03 03:15:00,1709406900000,0.14178,0.14217,0.14098,0.14125,30442417.0
2024-03-03 03:30:00,1709407800000,0.14126,0.14226,0.14126,0.1421,16900153.0
2024-03-03 03:45:00,1709408700000,0.14211,0.14248,0.14172,0.14177,20887255.0
2024-03-03 04:00:00,1709409600000,0.14177,0.14199,0.14023,0.14031,31704850.0
2024-03-03 04:15:00,1709410500000,0.14031,0.14062,0.13951,0.13987,31699828.0
2024-03-03 04:30:00,1709411400000,0.13988,0.14015,0.13982,0.13983,14337500.0
2024-03-03 04:45:00,1709412300000,0.13983,0.14038,0.13982,0.14018,19366585.0
2024-03-03 05:00:00,1709413200000,0.1402,0.14106,0.14013,0.14086,20517738.0
2024-03-03 05:15:00,1709414100000,0.14087,0.14164,0.14078,0.14106,22194560.0
2024-03-03 05:30:00,1709415000000,0.14106,0.1427,0.14106,0.14249,22730508.0
2024-03-03 05:45:00,1709415900000,0.14248,0.14278,0.14154,0.14202,20587274.0
2024-03-03 06:00:00,1709416800000,0.14201,0.14305,0.14101,0.14257,27754615.0
2024-03-03 06:15:00,1709417700000,0.14258,0.14263,0.14114,0.14148,18085211.0
2024-03-03 06:30:00,1709418600000,0.14148,0.14247,0.14107,0.1418,11912114.0
2024-03-03 06:45:00,1709419500000,0.14179,0.14289,0.14177,0.14217,16936325.0
2024-03-03 07:00:00,1709420400000,0.14217,0.14351,0.14183,0.14204,44878471.0
2024-03-03 07:15:00,1709421300000,0.14204,0.1445,0.14166,0.14292,49551261.0
2024-03-03 07:30:00,1709422200000,0.14292,0.14422,0.14256,0.14306,40560110.0
2024-03-03 07:45:00,1709423100000,0.14306,0.14319,0.14013,0.14196,41720636.0
2024-03-03 08:00:00,1709424000000,0.14195,0.14235,0.13941,0.13983,64313152.0
2024-03-03 08:15:00,1709424900000,0.13983,0.14343,0.13964,0.14289,73703979.0
2024-03-03 08:30:00,1709425800000,0.14287,0.14386,0.14044,0.14064,70874907.0
2024-03-03 08:45:00,1709426700000,0.14064,0.14118,0.13974,0.14031,51168781.0
2024-03-03 09:00:00,1709427600000,0.1403,0.14288,0.13962,0.1408,75300702.0
2024-03-03 09:15:00,1709428500000,0.1408,0.14177,0.13916,0.14014,44402706.0
2024-03-03 09:30:00,1709429400000,0.14015,0.1405,0.13951,0.14049,29106293.0
2024-03-03 09:45:00,1709430300000,0.1405,0.14056,0.13953,0.13998,22747779.0
2024-03-03 10:00:00,1709431200000,0.13999,0.14022,0.13921,0.13932,24314425.0
2024-03-03 10:15:00,1709432100000,0.13932,0.13945,0.138,0.13813,37775477.0
2024-03-03 10:30:00,1709433000000,0.13815,0.1392,0.138,0.13896,27840057.0
2024-03-03 10:45:00,1709433900000,0.13897,0.13935,0.13875,0.13924,17791031.0
2024-03-03 11:00:00,1709434800000,0.13924,0.13932,0.13798,0.13913,40772461.0
2024-03-03 11:15:00,1709435700000,0.13912,0.13976,0.13884,0.13963,35619595.0
2024-03-03 11:30:00,1709436600000,0.13961,0.14006,0.13941,0.13988,17330395.0
2024-03-03 11:45:00,1709437500000,0.13988,0.14064,0.13962,0.14048,27478037.0
2024-03-03 12:00:00,1709438400000,0.14047,0.14153,0.14034,0.14133,28669832.0
2024-03-03 12:15:00,1709439300000,0.14135,0.1435,0.14129,0.14302,53626645.0
2024-03-03 12:30:00,1709440200000,0.14301,0.1432,0.14214,0.14272,28132863.0
2024-03-03 12:45:00,1709441100000,0.14272,0.14299,0.14147,0.14246,33589684.0
2024-03-03 13:00:00,1709442000000,0.14245,0.14281,0.1409,0.14131,35787391.0
2024-03-03 13:15:00,1709442900000,0.1413,0.14183,0.14107,0.14162,23566737.0
2024-03-03 13:30:00,1709443800000,0.14161,0.14164,0.14059,0.14099,18623673.0
2024-03-03 13:45:00,1709444700000,0.14099,0.14118,0.13982,0.14003,30356742.0
2024-03-03 14:00:00,1709445600000,0.14005,0.14012,0.137,0.13753,72165279.0
2024-03-03 14:15:00,1709446500000,0.1375,0.13974,0.1375,0.13917,41314102.0
2024-03-03 14:30:00,1709447400000,0.13917,0.13943,0.138,0.13886,29318947.0
2024-03-03 14:45:00,1709448300000,0.13887,0.13947,0.13796,0.13813,27878795.0
2024-03-03 15:00:00,1709449200000,0.13814,0.13861,0.13743,0.13794,35301606.0
2024-03-03 15:15:00,1709450100000,0.13795,0.13797,0.12356,0.13153,204918715.0
2024-03-03 15:30:00,1709451000000,0.13153,0.13301,0.12934,0.13191,121827718.0
2024-03-03 15:45:00,1709451900000,0.13191,0.13299,0.13127,0.13131,76605846.0
2024-03-03 16:00:00,1709452800000,0.13131,0.13279,0.1291,0.12938,145038592.0
2024-03-03 16:15:00,1709453700000,0.1294,0.13151,0.1294,0.13084,87950960.0
2024-03-03 16:30:00,1709454600000,0.13086,0.13335,0.13082,0.13301,82269471.0
2024-03-03 16:45:00,1709455500000,0.133,0.13432,0.13265,0.1338,84875091.0
2024-03-03 17:00:00,1709456400000,0.13377,0.13479,0.13298,0.134,81379869.0
2024-03-03 17:15:00,1709457300000,0.134,0.13419,0.13251,0.13333,48547023.0
2024-03-03 17:30:00,1709458200000,0.13331,0.13449,0.13298,0.13329,50712903.0
2024-03-03 17:45:00,1709459100000,0.13328,0.13424,0.13252,0.13372,49651663.0
2024-03-03 18:00:00,1709460000000,0.13373,0.13441,0.13301,0.13358,52928044.0
2024-03-03 18:15:00,1709460900000,0.13356,0.13642,0.13316,0.13595,99945963.0
2024-03-03 18:30:00,1709461800000,0.13592,0.13674,0.13537,0.13624,60099527.0
2024-03-03 18:45:00,1709462700000,0.13624,0.13624,0.13458,0.13499,49425484.0
2024-03-03 19:00:00,1709463600000,0.135,0.13531,0.13402,0.13505,39925599.0
2024-03-03 19:15:00,1709464500000,0.13506,0.13626,0.13487,0.13562,24877289.0
2024-03-03 19:30:00,1709465400000,0.13562,0.13933,0.13542,0.13816,85853410.0
2024-03-03 19:45:00,1709466300000,0.13816,0.14278,0.13756,0.1414,156076595.0
2024-03-03 20:00:00,1709467200000,0.1414,0.14336,0.14048,0.14152,103244636.0
2024-03-03 20:15:00,1709468100000,0.14148,0.14337,0.14121,0.14155,100905022.0
2024-03-03 20:30:00,1709469000000,0.14155,0.14192,0.14029,0.14096,62605178.0
2024-03-03 20:45:00,1709469900000,0.14094,0.14108,0.1385,0.13959,51933170.0
2024-03-03 21:00:00,1709470800000,0.1395,0.1417,0.1395,0.14049,45888186.0
2024-03-03 21:15:00,1709471700000,0.14049,0.14049,0.13893,0.14003,38837550.0
2024-03-03 21:30:00,1709472600000,0.14002,0.14037,0.13836,0.13986,33993826.0
2024-03-03 21:45:00,1709473500000,0.13986,0.1409,0.1398,0.14034,31273516.0
2024-03-03 22:00:00,1709474400000,0.14033,0.142,0.1397,0.14154,52872858.0
2024-03-03 22:15:00,1709475300000,0.14153,0.14175,0.13962,0.14026,42791486.0
2024-03-03 22:30:00,1709476200000,0.14026,0.14034,0.13845,0.13925,55025866.0
2024-03-03 22:45:00,1709477100000,0.13926,0.13972,0.13732,0.1378,52524109.0
2024-03-03 23:00:00,1709478000000,0.13777,0.13946,0.13775,0.13886,30185697.0
2024-03-03 23:15:00,1709478900000,0.13886,0.13973,0.13815,0.13912,32151038.0
2024-03-03 23:30:00,1709479800000,0.13913,0.14013,0.13823,0.14002,42633632.0
2024-03-03 23:45:00,1709480700000,0.13999,0.14048,0.13958,0.14023,24941501.0
2024-03-04 00:00:00,1709481600000,0.14023,0.1422,0.13869,0.14097,76648292.0
2024-03-04 00:15:00,1709482500000,0.14097,0.14099,0.13834,0.14031,65929153.0
2024-03-04 00:30:00,1709483400000,0.14031,0.14205,0.1397,0.14098,43239876.0
2024-03-04 00:45:00,1709484300000,0.14097,0.142,0.14037,0.14136,39902086.0
2024-03-04 01:00:00,1709485200000,0.14136,0.14218,0.14036,0.1408,47341532.0
2024-03-04 01:15:00,1709486100000,0.14081,0.14287,0.14039,0.14205,43499558.0
2024-03-04 01:30:00,1709487000000,0.14204,0.14204,0.13924,0.1397,51196753.0
2024-03-04 01:45:00,1709487900000,0.1397,0.1407,0.13955,0.14029,26431660.0
2024-03-04 02:00:00,1709488800000,0.1403,0.14123,0.13971,0.14085,36537866.0
2024-03-04 02:15:00,1709489700000,0.14083,0.14246,0.14081,0.14235,48233649.0
2024-03-04 02:30:00,1709490600000,0.14235,0.149,0.1421,0.14852,177581074.0
2024-03-04 02:45:00,1709491500000,0.14854,0.14998,0.14632,0.14873,167479509.0
2024-03-04 03:00:00,1709492400000,0.14876,0.15289,0.14592,0.14637,226789413.0
2024-03-04 03:15:00,1709493300000,0.14637,0.14813,0.14627,0.14777,103734348.0
2024-03-04 03:30:00,1709494200000,0.14778,0.15249,0.1476,0.15205,131105500.0
2024-03-04 03:45:00,1709495100000,0.15205,0.1535,0.14914,0.15099,129880171.0
2024-03-04 04:00:00,1709496000000,0.15097,0.1547,0.15042,0.1525,188847600.0
2024-03-04 04:15:00,1709496900000,0.1525,0.15482,0.1518,0.15442,106181712.0
2024-03-04 04:30:00,1709497800000,0.15442,0.15565,0.15317,0.15405,131171510.0
2024-03-04 04:45:00,1709498700000,0.15405,0.15487,0.15185,0.15355,88866581.0
2024-03-04 05:00:00,1709499600000,0.15353,0.15388,0.15161,0.15246,74930092.0
2024-03-04 05:15:00,1709500500000,0.15245,0.15423,0.15214,0.15395,51161541.0
