Datetime,open_time,Open,High,Low,Close,Volume
2024-03-01 04:30:00,1709238600000,62140.58,62235.25,62094.96,62114.58,212.22814
2024-03-01 04:33:00,1709238780000,62114.58,62127.18,62009.43,62027.38,169.00769
2024-03-01 04:36:00,1709238960000,62027.38,62181.62,62027.38,62141.88,190.18136
2024-03-01 04:39:00,1709239140000,62141.88,62180.0,62007.7,62015.75,136.72957
2024-03-01 04:42:00,1709239320000,62015.76,62027.66,61962.99,62008.7,116.06399
2024-03-01 04:45:00,1709239500000,62008.7,62123.41,61993.63,62103.48,187.21472
2024-03-01 04:48:00,1709239680000,62103.48,62209.53,62043.8,62209.53,204.96551
2024-03-01 04:51:00,1709239860000,62209.53,62213.9,62121.1,62181.09,131.63468
2024-03-01 04:54:00,1709240040000,62181.09,62285.47,62132.22,62132.23,152.38907
2024-03-01 04:57:00,1709240220000,62132.22,62212.39,61922.04,61934.73,270.49046
2024-03-01 05:00:00,1709240400000,61934.73,61999.75,61783.34,61856.17,180.57806
2024-03-01 05:03:00,1709240580000,61856.18,61865.09,61508.66,61561.11,300.90942
2024-03-01 05:06:00,1709240760000,61561.11,61673.24,61266.91,61266.91,245.07655
2024-03-01 05:09:00,1709240940000,61266.92,61349.56,60819.18,60873.88,447.17079
2024-03-01 05:12:00,1709241120000,60873.88,61192.98,60820.0,61098.09,287.01542
2024-03-01 05:15:00,1709241300000,61098.09,61346.88,61031.11,61342.38,137.17862
2024-03-01 05:18:00,1709241480000,61342.38,61373.63,61248.56,61351.44,122.58271
2024-03-01 05:21:00,1709241660000,61351.45,61381.1,60911.1,60999.99,192.44043
2024-03-01 05:24:00,1709241840000,60999.99,61240.0,60994.12,61201.37,115.91358
2024-03-01 05:27:00,1709242020000,61201.37,61269.73,60905.15,60905.16,164.32064
2024-03-01 05:30:00,1709242200000,60905.15,61044.96,60852.0,60939.17,233.43819
2024-03-01 05:33:00,1709242380000,60939.16,60960.0,60713.02,60778.73,263.86079
2024-03-01 05:36:00,1709242560000,60778.73,60818.18,60584.07,60818.18,284.10862
2024-03-01 05:39:00,1709242740000,60818.17,61107.47,60818.17,61006.47,265.43807
2024-03-01 05:42:00,1709242920000,61006.46,61200.0,61006.46,61112.78,148.72954
2024-03-01 05:45:00,1709243100000,61112.78,61149.99,60840.49,60931.67,135.90786
2024-03-01 05:48:00,1709243280000,60931.66,61150.0,60901.72,61144.12,113.83323
2024-03-01 05:51:00,1709243460000,61144.12,61253.22,61118.83,61186.22,109.68951
2024-03-01 05:54:00,1709243640000,61186.22,61290.0,61181.52,61262.01,129.18189
2024-03-01 05:57:00,1709243820000,61262.02,61408.28,61218.47,61374.94,162.76516
2024-03-01 06:00:00,1709244000000,61374.95,61474.81,61198.27,61208.88,129.4663
2024-03-01 06:03:00,1709244180000,61208.88,61361.99,61043.95,61338.76,157.83864
2024-03-01 06:06:00,1709244360000,61338.76,61359.09,61224.49,61281.08,63.88015
2024-03-01 06:09:00,1709244540000,61281.08,61343.12,61210.0,61343.11,64.26264
2024-03-01 06:12:00,1709244720000,61343.11,61388.0,61322.7,61322.71,47.97365
2024-03-01 06:15:00,1709244900000,61322.71,61419.63,61192.36,61201.1,76.41587
2024-03-01 06:18:00,1709245080000,61201.1,61219.1,60944.4,61089.23,96.39396
2024-03-01 06:21:00,1709245260000,61089.23,61181.1,61011.08,61171.1,87.69513
2024-03-01 06:24:00,1709245440000,61171.11,61260.0,61146.33,61241.1,94.18519
2024-03-01 06:27:00,1709245620000,61241.1,61241.11,60991.1,61020.97,137.53445
2024-03-01 06:30:00,1709245800000,61020.97,61231.1,60998.38,61231.09,77.8748
2024-03-01 06:33:00,1709245980000,61231.1,61292.34,61154.1,61154.11,72.67825
2024-03-01 06:36:00,1709246160000,61154.1,61180.92,60891.1,60897.56,128.62561
2024-03-01 06:39:00,1709246340000,60897.57,61047.41,60865.48,60936.81,75.54565
2024-03-01 06:42:00,1709246520000,60936.8,60936.8,60672.82,60688.34,97.12216
2024-03-01 06:45:00,1709246700000,60688.33,60930.0,60688.33,60930.0,103.34913
2024-03-01 06:48:00,1709246880000,60929.99,61129.9,60929.98,61077.59,130.4935
2024-03-01 06:51:00,1709247060000,61077.59,61266.86,61076.25,61241.1,70.69381
2024-03-01 06:54:00,1709247240000,61241.11,61241.11,61112.53,61171.09,96.6124
2024-03-01 06:57:00,1709247420000,61171.09,61266.85,61120.0,61224.02,97.92501
2024-03-01 07:00:00,1709247600000,61224.02,61300.55,61171.11,61299.99,137.70937
2024-03-01 07:03:00,1709247780000,61300.0,61350.0,61262.75,61349.99,77.43181
2024-03-01 07:06:00,1709247960000,61350.0,61379.7,61231.11,61252.1,67.22636
2024-03-01 07:09:00,1709248140000,61252.11,61275.89,61197.67,61229.99,103.98953
2024-03-01 07:12:00,1709248320000,61229.99,61295.7,61224.13,61241.1,42.41165
2024-03-01 07:15:00,1709248500000,61241.1,61356.71,61235.33,61334.0,82.3552
2024-03-01 07:18:00,1709248680000,61334.01,61410.33,61324.69,61388.02,93.55425
2024-03-01 07:21:00,1709248860000,61388.02,61402.0,61370.0,61402.0,45.81549
2024-03-01 07:24:00,1709249040000,61401.99,61475.0,61401.99,61454.12,67.52787
2024-03-01 07:27:00,1709249220000,61454.11,61500.0,61421.1,61461.1,51.2175
2024-03-01 07:30:00,1709249400000,61461.11,61536.94,61461.1,61491.83,69.50745
2024-03-01 07:33:00,1709249580000,61491.83,61491.83,61328.57,61464.83,151.30282
2024-03-01 07:36:00,1709249760000,61464.84,61511.1,61464.83,61499.06,58.21253
2024-03-01 07:39:00,1709249940000,61499.07,61520.0,61446.0,61453.99,52.17493
2024-03-01 07:42:00,1709250120000,61453.98,61453.99,61350.0,61379.84,77.49279
2024-03-01 07:45:00,1709250300000,61379.85,61463.87,61350.0,61438.28,94.31273
2024-03-01 07:48:00,1709250480000,61438.29,61438.29,61354.9,61354.91,49.52657
2024-03-01 07:51:00,1709250660000,61354.9,61354.91,61250.0,61253.0,82.39874
2024-03-01 07:54:00,1709250840000,61252.99,61311.1,61252.99,61311.1,54.58645
2024-03-01 07:57:00,1709251020000,61311.09,61311.1,60998.51,61130.98,235.42596
2024-03-01 08:00:00,1709251200000,61130.99,61217.41,61126.0,61147.58,199.05354
2024-03-01 08:03:00,1709251380000,61147.58,61229.7,61129.91,61229.69,89.61199
2024-03-01 08:06:00,1709251560000,61229.69,61327.74,61229.69,61317.48,102.06018
2024-03-01 08:09:00,1709251740000,61317.48,61338.72,61293.17,61306.01,83.70367
2024-03-01 08:12:00,1709251920000,61306.0,61306.01,61224.48,61224.49,38.53116
2024-03-01 08:15:00,1709252100000,61224.49,61443.38,61193.71,61439.65,131.67572
2024-03-01 08:18:00,1709252280000,61439.66,61488.71,61397.05,61474.0,106.14503
2024-03-01 08:21:00,1709252460000,61474.0,61485.98,61406.0,61412.07,58.47975
2024-03-01 08:24:00,1709252640000,61412.07,61522.33,61386.04,61512.0,112.47627
2024-03-01 08:27:00,1709252820000,61512.0,61749.0,61500.0,61716.74,230.50627
2024-03-01 08:30:00,1709253000000,61716.74,61741.1,61585.11,61608.72,92.5955
2024-03-01 08:33:00,1709253180000,61608.72,61641.1,61519.42,61641.09,74.75348
2024-03-01 08:36:00,1709253360000,61641.09,61714.08,61572.77,61581.32,105.52823
2024-03-01 08:39:00,1709253540000,61581.33,61640.0,61575.36,61592.54,43.15761
2024-03-01 08:42:00,1709253720000,61592.55,61632.63,61574.0,61583.53,50.12311
2024-03-01 08:45:00,1709253900000,61583.52,61583.53,61447.3,61464.79,109.24995
2024-03-01 08:48:00,1709254080000,61464.8,61562.01,61464.3,61562.01,86.1094
2024-03-01 08:51:00,1709254260000,61562.0,61640.0,61513.98,61635.4,54.78372
2024-03-01 08:54:00,1709254440000,61635.39,61649.99,61526.7,61528.4,53.81693
2024-03-01 08:57:00,1709254620000,61528.41,61528.41,61482.96,61501.11,45.43751
2024-03-01 09:00:00,1709254800000,61501.1,61501.11,61376.79,61391.49,74.57645
2024-03-01 09:03:00,1709254980000,61391.49,61413.02,61336.07,61399.65,64.1917
2024-03-01 09:06:00,1709255160000,61399.65,61399.66,61288.0,61291.24,71.60331
2024-03-01 09:09:00,1709255340000,61291.24,61460.0,61283.6,61434.02,59.90439
2024-03-01 09:12:00,1709255520000,61434.02,61475.78,61330.0,61340.71,76.59464
2024-03-01 09:15:00,1709255700000,61340.7,61402.0,61292.04,61361.93,69.09076
2024-03-01 09:18:00,1709255880000,61361.92,61488.88,61340.0,61482.51,49.13668
2024-03-01 09:21:00,1709256060000,61482.51,61519.01,61471.11,61501.09,73.96746
2024-03-01 09:24:00,1709256240000,61501.09,61560.98,61501.09,61559.26,56.478
2024-03-01 09:27:00,1709256420000,61559.26,61566.95,61503.18,61503.18,87.83493
2024-03-01 09:30:00,1709256600000,61503.18,61503.19,61259.25,61263.09,111.79674
2024-03-01 09:33:00,1709256780000,61263.1,61329.45,61244.53,61329.44,71.46388
2024-03-01 09:36:00,1709256960000,61329.44,61367.35,61298.84,61298.85,56.57389
2024-03-01 09:39:00,1709257140000,61298.85,61485.35,61298.84,61424.72,79.51378
2024-03-01 09:42:00,1709257320000,61424.71,61471.1,61395.67,61408.93,100.14853
2024-03-01 09:45:00,1709257500000,61408.93,61431.1,61362.88,61378.01,87.55218
2024-03-01 09:48:00,1709257680000,61378.01,61378.01,61182.55,61184.17,169.91057
2024-03-01 09:51:00,1709257860000,61184.18,61220.0,61147.0,61161.64,80.76003
2024-03-01 09:54:00,1709258040000,61161.63,61201.1,61125.4,61201.09,73.33564
2024-03-01 09:57:00,1709258220000,61201.1,61214.36,61161.1,61214.35,37.8213
2024-03-01 10:00:00,1709258400000,61214.35,61214.36,61128.65,61149.99,71.61104
2024-03-01 10:03:00,1709258580000,61150.0,61196.56,61128.27,61188.65,67.48445
2024-03-01 10:06:00,1709258760000,61188.65,61188.65,61021.8,61046.01,85.0469
2024-03-01 10:09:00,1709258940000,61046.0,61114.47,60968.65,61068.22,131.1361
2024-03-01 10:12:00,1709259120000,61068.22,61068.22,60968.3,60968.31,79.30872
2024-03-01 10:15:00,1709259300000,60968.31,60991.1,60836.82,60860.0,99.03872
2024-03-01 10:18:00,1709259480000,60860.0,60959.79,60791.1,60959.51,133.04915
2024-03-01 10:21:00,1709259660000,60959.52,61030.0,60959.51,61030.0,76.89375
2024-03-01 10:24:00,1709259840000,61030.0,61030.0,60840.01,60897.47,76.30675
2024-03-01 10:27:00,1709260020000,60897.47,60958.22,60897.46,60931.1,38.70513
2024-03-01 10:30:00,1709260200000,60931.1,60990.64,60888.88,60888.88,90.26265
2024-03-01 10:33:00,1709260380000,60888.88,60893.43,60783.18,60873.41,115.7579
2024-03-01 10:36:00,1709260560000,60873.4,60873.41,60781.25,60855.27,60.00128
2024-03-01 10:39:00,1709260740000,60855.27,60899.88,60806.0,60899.87,66.11536
2024-03-01 10:42:00,1709260920000,60899.87,61061.09,60899.87,61034.0,82.83514
2024-03-01 10:45:00,1709261100000,61034.0,61034.01,60852.96,60855.7,74.59448
2024-03-01 10:48:00,1709261280000,60855.7,60949.15,60852.96,60939.6,68.00937
2024-03-01 10:51:00,1709261460000,60939.61,60961.7,60846.72,60961.69,81.54921
2024-03-01 10:54:00,1709261640000,60961.69,61061.28,60953.09,61021.11,70.2126
2024-03-01 10:57:00,1709261820000,61021.1,61021.11,60950.0,60980.0,32.99223
2024-03-01 11:00:00,1709262000000,60980.0,60991.1,60946.0,60979.99,74.01321
2024-03-01 11:03:00,1709262180000,60979.99,61069.19,60979.99,61069.19,50.69555
2024-03-01 11:06:00,1709262360000,61069.19,61079.86,61036.87,61074.02,63.46597
2024-03-01 11:09:00,1709262540000,61074.02,61074.02,60907.31,60916.55,75.08665
2024-03-01 11:12:00,1709262720000,60916.55,60954.61,60900.62,60954.61,45.32723
2024-03-01 11:15:00,1709262900000,60954.6,60966.35,60900.0,60946.02,49.09676
2024-03-01 11:18:00,1709263080000,60946.02,60990.0,60935.16,60959.29,48.70427
2024-03-01 11:21:00,1709263260000,60959.28,60972.01,60888.0,60892.52,38.60457
2024-03-01 11:24:00,1709263440000,60892.51,60892.52,60783.0,60785.22,95.81121
2024-03-01 11:27:00,1709263620000,60785.21,60830.0,60777.0,60791.76,74.67593
2024-03-01 11:30:00,1709263800000,60791.75,60880.0,60791.75,60837.15,71.21358
2024-03-01 11:33:00,1709263980000,60837.14,60837.15,60792.91,60837.14,48.87276
2024-03-01 11:36:00,1709264160000,60837.15,60910.79,60837.14,60901.99,42.86942
2024-03-01 11:39:00,1709264340000,60902.0,60979.79,60883.06,60979.78,48.23066
2024-03-01 11:42:00,1709264520000,60979.78,61012.57,60935.87,61003.64,102.48898
2024-03-01 11:45:00,1709264700000,61003.64,61099.13,60989.62,61099.13,102.08609
2024-03-01 11:48:00,1709264880000,61099.13,61200.0,61094.0,61177.42,87.60502
2024-03-01 11:51:00,1709265060000,61177.41,61222.22,61150.0,61150.0,90.5445
2024-03-01 11:54:00,1709265240000,61150.01,61178.0,61146.42,61159.17,59.61165
2024-03-01 11:57:00,1709265420000,61159.17,61181.1,61105.91,61105.91,55.60759
2024-03-01 12:00:00,1709265600000,61105.92,61105.92,61061.11,61079.97,77.12017
2024-03-01 12:03:00,1709265780000,61079.97,61130.0,61071.1,61071.11,44.30385
2024-03-01 12:06:00,1709265960000,61071.11,61163.3,61071.1,61158.51,50.8628
2024-03-01 12:09:00,1709266140000,61158.51,61198.37,61140.0,61143.05,50.91376
2024-03-01 12:12:00,1709266320000,61143.05,61177.68,61143.05,61177.55,30.03624
2024-03-01 12:15:00,1709266500000,61177.56,61233.43,61176.92,61231.1,47.98717
2024-03-01 12:18:00,1709266680000,61231.09,61314.86,61231.09,61289.78,64.95174
2024-03-01 12:21:00,1709266860000,61289.78,61350.0,61288.02,61350.0,55.98784
2024-03-01 12:24:00,1709267040000,61349.99,61417.06,61323.76,61417.04,61.05952
2024-03-01 12:27:00,1709267220000,61417.04,61417.04,61340.0,61354.29,56.80305
2024-03-01 12:30:00,1709267400000,61354.3,61379.29,61324.2,61369.39,37.79363
2024-03-01 12:33:00,1709267580000,61369.39,61396.92,61354.09,61354.09,50.79614
2024-03-01 12:36:00,1709267760000,61354.1,61388.55,61344.02,61374.02,49.24323
2024-03-01 12:39:00,1709267940000,61374.02,61395.99,61285.0,61285.01,40.06613
2024-03-01 12:42:00,1709268120000,61285.0,61330.29,61268.0,61301.11,44.86271
2024-03-01 12:45:00,1709268300000,61301.1,61306.71,61242.68,61276.04,44.95671
2024-03-01 12:48:00,1709268480000,61276.05,61378.0,61276.04,61378.0,66.5576
2024-03-01 12:51:00,1709268660000,61378.0,61436.0,61377.99,61402.91,50.71867
2024-03-01 12:54:00,1709268840000,61402.91,61500.0,61402.91,61486.07,73.80928
2024-03-01 12:57:00,1709269020000,61486.07,61524.09,61458.0,61524.09,68.79545
2024-03-01 13:00:00,1709269200000,61524.08,61546.35,61482.99,61483.12,76.63796
2024-03-01 13:03:00,1709269380000,61483.12,61538.9,61458.0,61536.11,57.88015
2024-03-01 13:06:00,1709269560000,61536.11,61545.0,61446.59,61446.59,32.24238
2024-03-01 13:09:00,1709269740000,61446.59,61518.86,61424.73,61482.01,45.88443
2024-03-01 13:12:00,1709269920000,61482.02,61520.0,61443.11,61500.0,45.2652
2024-03-01 13:15:00,1709270100000,61500.0,61500.01,61440.47,61469.17,34.29371
2024-03-01 13:18:00,1709270280000,61469.16,61530.69,61454.05,61512.8,49.68773
2024-03-01 13:21:00,1709270460000,61512.81,61528.09,61432.81,61432.82,29.31088
2024-03-01 13:24:00,1709270640000,61432.81,61435.45,61401.11,61404.01,41.60291
2024-03-01 13:27:00,1709270820000,61404.01,61430.7,61392.0,61427.11,33.48941
2024-03-01 13:30:00,1709271000000,61427.12,61497.99,61411.1,61474.12,34.43461
2024-03-01 13:33:00,1709271180000,61474.13,61474.13,61371.1,61382.99,39.92769
2024-03-01 13:36:00,1709271360000,61382.99,61403.99,61382.98,61403.98,25.86505
2024-03-01 13:39:00,1709271540000,61403.99,61500.0,61390.0,61499.99,46.40786
2024-03-01 13:42:00,1709271720000,61499.99,61511.09,61399.99,61476.34,133.76948
2024-03-01 13:45:00,1709271900000,61476.35,61496.88,61447.06,61448.88,41.97169
2024-03-01 13:48:00,1709272080000,61448.89,61469.99,61298.65,61336.67,133.53862
2024-03-01 13:51:00,1709272260000,61336.66,61361.1,61298.3,61326.0,77.83714
2024-03-01 13:54:00,1709272440000,61326.01,61345.48,61314.42,61314.43,53.56837
2024-03-01 13:57:00,1709272620000,61314.43,61320.49,61295.86,61312.01,36.02288
2024-03-01 14:00:00,1709272800000,61312.01,61324.74,61201.1,61203.93,101.59387
2024-03-01 14:03:00,1709272980000,61203.94,61350.93,61202.31,61321.13,42.83762
2024-03-01 14:06:00,1709273160000,61321.14,61358.51,61302.54,61352.66,69.57319
2024-03-01 14:09:00,1709273340000,61352.66,61404.66,61338.06,61404.66,36.98996
2024-03-01 14:12:00,1709273520000,61404.65,61483.33,61404.65,61483.32,59.15261
2024-03-01 14:15:00,1709273700000,61483.33,61656.0,61481.1,61605.98,169.2514
2024-03-01 14:18:00,1709273880000,61605.97,61761.0,61604.01,61674.67,124.78182
2024-03-01 14:21:00,1709274060000,61674.68,61690.0,61582.92,61593.24,125.09718
2024-03-01 14:24:00,1709274240000,61593.23,61682.0,61593.23,61636.01,58.68149
2024-03-01 14:27:00,1709274420000,61636.02,61668.58,61570.0,61668.57,64.25298
2024-03-01 14:30:00,1709274600000,61668.57,61682.81,61604.27,61604.28,63.01185
2024-03-01 14:33:00,1709274780000,61604.27,61620.0,61537.03,61542.01,48.34154
2024-03-01 14:36:00,1709274960000,61542.01,61542.01,61510.0,61524.0,46.75887
2024-03-01 14:39:00,1709275140000,61524.0,61610.0,61510.01,61581.11,53.79564
2024-03-01 14:42:00,1709275320000,61581.1,61600.0,61544.7,61545.27,52.77048
2024-03-01 14:45:00,1709275500000,61545.27,61621.61,61536.01,61581.99,80.45072
2024-03-01 14:48:00,1709275680000,61582.0,61582.0,61510.0,61514.0,43.22396
2024-03-01 14:51:00,1709275860000,61514.01,61549.43,61510.0,61531.09,43.48567
2024-03-01 14:54:00,1709276040000,61531.08,61549.42,61461.99,61489.7,51.80843
2024-03-01 14:57:00,1709276220000,61489.71,61590.5,61489.7,61568.18,30.08976
2024-03-01 15:00:00,1709276400000,61568.18,61658.5,61558.0,61658.5,71.17594
2024-03-01 15:03:00,1709276580000,61658.49,61693.27,61622.96,61660.02,61.26682
2024-03-01 15:06:00,1709276760000,61660.01,61726.79,61656.09,61661.1,63.43805
2024-03-01 15:09:00,1709276940000,61661.1,61726.59,61661.1,61725.89,64.83774
2024-03-01 15:12:00,1709277120000,61725.89,61733.99,61684.0,61712.32,62.59506
2024-03-01 15:15:00,1709277300000,61712.32,61772.82,61681.11,61683.98,80.61253
2024-03-01 15:18:00,1709277480000,61683.98,61699.14,61609.48,61624.83,177.25094
2024-03-01 15:21:00,1709277660000,61624.83,61624.84,61580.0,61580.01,52.88173
2024-03-01 15:24:00,1709277840000,61580.01,61584.01,61511.1,61572.0,62.11441
2024-03-01 15:27:00,1709278020000,61572.0,61579.99,61486.07,61486.08,44.06826
2024-03-01 15:30:00,1709278200000,61486.07,61486.08,61421.1,61444.99,151.09648
2024-03-01 15:33:00,1709278380000,61445.0,61468.0,61421.1,61423.11,141.26904
2024-03-01 15:36:00,1709278560000,61423.11,61541.99,61383.98,61501.87,136.45626
2024-03-01 15:39:00,1709278740000,61501.87,61537.7,61425.0,61505.85,122.47847
2024-03-01 15:42:00,1709278920000,61505.85,61521.11,61394.01,61422.4,147.97823
2024-03-01 15:45:00,1709279100000,61422.4,61578.94,61420.01,61574.1,163.50032
2024-03-01 15:48:00,1709279280000,61574.1,61591.1,61452.45,61461.02,148.26426
